step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
427,1755352,3416,0.004301779871463388,0.875,0.875,,,,,
428,1759200,3424,0.006708301008285708,0.875,0.875,,,,,
429,1763048,3432,0.0072655283403714474,0.875,0.875,,,,,
430,1768560,3440,0.005817125900078038,1.0,1.0,,,,,
431,1771768,3448,0.006036958952020242,1.0,1.0,,,,,
432,1775104,3456,0.008395491512591212,0.75,0.75,,,,,
433,1778760,3464,0.00688000402687922,0.875,0.875,0.012051464010825533,0.75,0.75,,
434,1782096,3472,0.007051535500619635,0.875,0.875,,,,,
435,1786072,3480,0.009653729764923237,0.75,0.75,,,,,
436,1789152,3488,0.007678989612676614,1.0,1.0,,,,,
437,1792168,3496,0.008049145591059634,0.875,0.875,,,,,
438,1795440,3504,0.007694385355625739,1.0,1.0,,,,,
439,1800248,3512,0.007027876026859235,1.0,1.0,,,,,
440,1804736,3520,0.00914637845650406,0.75,0.75,,,,,
441,1809032,3528,0.00978038924541704,1.0,1.0,0.00877006748824009,0.75,0.75,,
442,1813648,3536,0.00801152831108533,0.75,0.75,,,,,
443,1816664,3544,0.008895909279968356,1.0,1.0,,,,,
444,1819680,3552,0.00849368458936073,0.875,0.875,,,,,
445,1824232,3560,0.008680236626847828,1.0,1.0,,,,,
446,1828336,3568,0.005897327333333279,0.75,0.75,,,,,
447,1833208,3576,0.009021806980183936,0.625,0.625,,,,,
448,1836416,3584,0.006006571394046891,0.875,0.875,,,,,
449,1841032,3592,0.007410424391388738,0.75,0.75,0.007910595057122577,1.0,1.0,,
450,1846608,3600,0.009180789206810295,0.625,0.625,,,,,
451,1850904,3608,0.00791947476756603,0.875,0.875,,,,,
452,1853536,3616,0.008934680260318469,0.75,0.75,,,,,
453,1858152,3624,0.007085839602588783,1.0,1.0,,,,,
454,1861936,3632,0.0068351881517311275,0.875,0.875,,,,,
455,1865848,3640,0.006159973479393988,0.75,0.75,,,,,
456,1869056,3648,0.010388521038606637,0.75,0.75,,,,,
457,1874824,3656,0.009943032500227014,0.625,0.625,0.010745989334951238,0.375,0.375,,
458,1877648,3664,0.010234292606073316,0.625,0.625,,,,,
459,1882328,3672,0.008010107519000532,0.625,0.625,,,,,
460,1887072,3680,0.005720138310362571,0.625,0.625,,,,,
461,1891496,3688,0.006240863541635883,0.75,0.75,,,,,
462,1894960,3696,0.011581691303142004,0.5,0.5,,,,,
463,1899000,3704,0.005389813991280426,0.875,0.875,,,,,
464,1902912,3712,0.0073279441467273485,0.75,0.75,,,,,
465,1907016,3720,0.007999826407175274,0.75,0.75,0.00787963422869958,0.875,0.875,,
466,1910608,3728,0.008503554268320343,0.5,0.5,,,,,
467,1915800,3736,0.008711883483379961,0.875,0.875,,,,,
468,1920224,3744,0.007205821170840387,0.875,0.875,,,,,
469,1925352,3752,0.009193987767512611,0.75,0.75,,,,,
470,1929776,3760,0.006001451810493025,0.875,0.875,,,,,
471,1934456,3768,0.009018426221653861,0.75,0.75,,,,,
472,1937792,3776,0.007620076480665307,0.875,0.875,,,,,
473,1941704,3784,0.0057725364551959885,0.75,0.75,0.00963987943355007,0.625,0.625,,
474,1946448,3792,0.00862990743515562,0.75,0.75,,,,,
475,1949976,3800,0.00998627845144054,0.875,0.875,,,,,
476,1955360,3808,0.007311684160907566,0.375,0.375,,,,,
477,1959208,3816,0.008463943570238766,0.875,0.875,,,,,
478,1963824,3824,0.007903590018546507,0.875,0.875,,,,,
479,1967224,3832,0.010571799964762499,0.875,0.875,,,,,
480,1971136,3840,0.006714013264237,0.75,0.75,,,,,
481,1974984,3848,0.005992071065590839,1.0,1.0,0.00982430876628374,0.875,0.875,,
482,1978576,3856,0.007804373469254825,0.75,0.75,,,,,
483,1982168,3864,0.009722617071000772,0.75,0.75,,,,,
484,1985952,3872,0.008953203817681783,0.875,0.875,,,,,
485,1991016,3880,0.007707517937243861,0.75,0.75,,,,,
486,1995568,3888,0.009740591256005925,1.0,1.0,,,,,
487,2000248,3896,0.009031665850917319,0.875,0.875,,,,,
488,2003200,3904,0.006709928410080885,0.75,0.75,,,,,
489,2006536,3912,0.011819765848362985,0.75,0.75,0.008712815274549902,1.0,1.0,,
490,2011280,3920,0.008060890044990505,0.875,0.875,,,,,
491,2015832,3928,0.008007692657226888,1.0,1.0,,,,,
492,2018784,3936,0.007500385542566304,0.875,0.875,,,,,
493,2022504,3944,0.00822845256573217,0.75,0.75,,,,,
494,2027568,3952,0.005616975276537815,0.75,0.75,,,,,
495,2031416,3960,0.009610629861770005,0.75,0.75,,,,,
496,2035968,3968,0.007562180596216674,0.75,0.75,,,,,
497,2041224,3976,0.007447650326444547,0.625,0.625,0.008470463919956449,0.5,0.5,,
498,2044624,3984,0.008762288561162481,0.75,0.75,,,,,
499,2049944,3992,0.0062473160959655724,0.75,0.75,,,,,
500,2054176,4000,0.00758673526858661,0.625,0.625,,,,,
501,2058600,4008,0.006326249386032859,0.875,0.875,,,,,
502,2063280,4016,0.00819563108379011,0.875,0.875,,,,,
503,2067128,4024,0.006747488084820021,1.0,1.0,,,,,
504,2072384,4032,0.00639312786149968,0.75,0.75,,,,,
505,2075208,4040,0.008871504767907651,0.875,0.875,0.004916408422625441,1.0,1.0,,
506,2078608,4048,0.01158489494717246,0.625,0.625,,,,,
507,2082584,4056,0.006215964377478096,0.875,0.875,,,,,
508,2086432,4064,0.01373538211311877,0.5,0.5,,,,,
509,2090536,4072,0.010584649232597047,0.75,0.75,,,,,
510,2093552,4080,0.007261253912883278,0.875,0.875,,,,,
511,2097784,4088,0.006554616440301053,0.5,0.5,,,,,
512,2101248,4096,0.008921398553074483,0.75,0.75,,,,,
513,2105160,4104,0.007525606704228078,0.875,0.875,0.00828920866473065,0.875,0.875,,
514,2109136,4112,0.008984896823713,1.0,1.0,,,,,
515,2111960,4120,0.005345555179072709,0.75,0.75,,,,,
516,2116320,4128,0.005242399416392794,1.0,1.0,,,,,
517,2120488,4136,0.006800079333395446,0.75,0.75,,,,,
518,2125424,4144,0.007237749710946268,0.875,0.875,,,,,
519,2129464,4152,0.008194983136637926,0.75,0.75,,,,,
520,2132480,4160,0.008329702777316057,0.75,0.75,,,,,
521,2135816,4168,0.010679949731573822,0.75,0.75,0.007826063308038743,0.625,0.625,,
522,2140240,4176,0.007287526130623554,0.875,0.875,,,,,
523,2144536,4184,0.005051254237237189,0.875,0.875,,,,,
524,2149216,4192,0.006327217181570713,1.0,1.0,,,,,
525,2154728,4200,0.005151189755702403,0.875,0.875,,,,,
526,2158576,4208,0.0075137833042551744,0.75,0.75,,,,,
527,2162680,4216,0.007021026936320691,1.0,1.0,,,,,
528,2167360,4224,0.00908204829916371,1.0,1.0,,,,,
529,2171272,4232,0.0075533152286356865,0.75,0.75,0.00854470853591733,0.875,0.875,,
530,2175248,4240,0.008805379164374818,0.75,0.75,,,,,
531,2179544,4248,0.004861933475611709,0.75,0.75,,,,,
532,2183520,4256,0.01050686712413809,0.75,0.75,,,,,
533,2188136,4264,0.0075523223828255805,0.75,0.75,,,,,
534,2191856,4272,0.009857786650294388,0.625,0.625,,,,,
535,2194488,4280,0.005931036891381776,0.875,0.875,,,,,
536,2200384,4288,0.0054756520100675945,0.875,0.875,,,,,
537,2204104,4296,0.00677800034034784,0.875,0.875,0.009455564955449755,1.0,1.0,,
538,2207248,4304,0.008773552936522235,1.0,1.0,,,,,
539,2210072,4312,0.008439001481300808,0.75,0.75,,,,,
540,2213344,4320,0.008668894141315787,0.75,0.75,,,,,
541,2217384,4328,0.007761371407341845,0.75,0.75,,,,,
542,2221488,4336,0.00585034305833085,1.0,1.0,,,,,
543,2226936,4344,0.006065816178938,0.75,0.75,,,,,
544,2230784,4352,0.010302375032164949,0.75,0.75,,,,,
545,2237384,4360,0.005818763386383617,0.75,0.75,0.006744496877290368,0.75,0.75,,
546,2240336,4368,0.00785584338150938,0.875,0.875,,,,,
547,2244696,4376,0.008402038271689019,0.5,0.5,,,,,
548,2249056,4384,0.010149684009667963,0.75,0.75,,,,,
549,2252328,4392,0.008786862354367639,0.75,0.75,,,,,
550,2255664,4400,0.006177415998679035,0.75,0.75,,,,,
551,2259064,4408,0.007340811014627812,0.5,0.5,,,,,
552,2265280,4416,0.007105566284483864,0.75,0.75,,,,,
553,2270216,4424,0.005693877399478739,1.0,1.0,0.00931377316119848,0.75,0.75,,
554,2273744,4432,0.006072502047997549,0.75,0.75,,,,,
555,2276952,4440,0.00692952843568514,0.75,0.75,,,,,
556,2283040,4448,0.006585204831981257,0.625,0.625,,,,,
557,2287144,4456,0.007804624961429401,0.75,0.75,,,,,
558,2290288,4464,0.009263470023317349,0.625,0.625,,,,,
559,2294584,4472,0.00901683875385768,0.75,0.75,,,,,
560,2297344,4480,0.007841501634682887,0.875,0.875,,,,,
561,2301768,4488,0.009276716563383965,0.625,0.625,0.00684061651058883,0.75,0.75,,
562,2306576,4496,0.008066406943320536,0.875,0.875,,,,,
563,2310680,4504,0.00975004345369811,0.75,0.75,,,,,
564,2317024,4512,0.007356831469187178,0.625,0.625,,,,,
565,2320168,4520,0.01012674370284292,0.5,0.5,,,,,
566,2325360,4528,0.007091753910332531,0.625,0.625,,,,,
567,2330040,4536,0.007128542158390813,0.875,0.875,,,,,
568,2333952,4544,0.006775889870368295,1.0,1.0,,,,,
569,2336904,4552,0.011550972956972308,0.625,0.625,0.007081271599463898,1.0,1.0,,
570,2341136,4560,0.006789517355570458,0.875,0.875,,,,,
571,2345304,4568,0.008819441885685807,0.625,0.625,,,,,
572,2349152,4576,0.008992373996173796,0.75,0.75,,,,,
573,2351720,4584,0.00911964426224196,1.0,1.0,,,,,
574,2357872,4592,0.006741759544700333,0.875,0.875,,,,,
575,2362936,4600,0.0070213703611143674,0.875,0.875,,,,,
576,2367744,4608,0.008321155422908063,0.875,0.875,,,,,
577,2371336,4616,0.006676042161749087,0.875,0.875,0.00576928163232053,0.875,0.875,,
578,2375056,4624,0.006506013039870327,1.0,1.0,,,,,
579,2378328,4632,0.00838664114785269,0.875,0.875,,,,,
580,2382944,4640,0.0066409070018238385,0.75,0.75,,,,,
581,2386344,4648,0.006258065661842184,0.625,0.625,,,,,
582,2390128,4656,0.006525021382534664,0.875,0.875,,,,,
583,2394488,4664,0.009188366839658298,0.5,0.5,,,,,
584,2400448,4672,0.005618360204906317,1.0,1.0,,,,,
585,2403848,4680,0.008739523154950555,0.75,0.75,0.007024512206835128,0.875,0.875,,
586,2406736,4688,0.006343539613651075,0.75,0.75,,,,,
587,2410520,4696,0.010067246216865337,0.625,0.625,,,,,
588,2413856,4704,0.00814127407916267,0.875,0.875,,,,,
589,2417896,4712,0.0077709954551804,0.75,0.75,,,,,
590,2422000,4720,0.0074151866073115455,0.75,0.75,,,,,
591,2427512,4728,0.00723241460663382,0.875,0.875,,,,,
592,2431104,4736,0.008487520666477686,0.875,0.875,,,,,
593,2435720,4744,0.008869936803202891,0.625,0.625,0.00723382652169308,1.0,1.0,,
594,2440144,4752,0.009025451004605977,0.75,0.75,,,,,
595,2444120,4760,0.010984834988646741,0.75,0.75,,,,,
596,2448608,4768,0.006634572013086241,1.0,1.0,,,,,
597,2452072,4776,0.004371280623032297,0.75,0.75,,,,,
598,2456240,4784,0.007781350610616694,0.75,0.75,,,,,
599,2460600,4792,0.008394922242963607,0.875,0.875,,,,,
600,2463808,4800,0.007324656735726389,0.75,0.75,,,,,
601,2466824,4808,0.007561582258003939,1.0,1.0,0.006889518010461986,0.75,0.75,,
602,2471248,4816,0.010776734500203817,0.5,0.5,,,,,
603,2475544,4824,0.008323325301436386,0.625,0.625,,,,,
604,2479840,4832,0.005630727128720252,0.875,0.875,,,,,
605,2483816,4840,0.009455087681406146,0.75,0.75,,,,,
606,2487536,4848,0.005907108472777987,0.875,0.875,,,,,
607,2491128,4856,0.010606581528360318,1.0,1.0,,,,,
608,2494656,4864,0.012698499208674184,0.625,0.625,,,,,
609,2499272,4872,0.007556263558161875,0.75,0.75,0.005873434554473135,1.0,1.0,,
610,2502352,4880,0.008582368517995959,0.75,0.75,,,,,
611,2505432,4888,0.010823118387943031,1.0,1.0,,,,,
612,2511264,4896,0.005901942285240544,0.625,0.625,,,,,
613,2514728,4904,0.00947437466676166,0.875,0.875,,,,,
614,2518320,4912,0.009792519711922085,0.75,0.75,,,,,
615,2521336,4920,0.00940904513657208,0.75,0.75,,,,,
616,2525504,4928,0.009543736147760124,0.875,0.875,,,,,
617,2531592,4936,0.005658368358130205,0.875,0.875,0.005737994376794668,0.625,0.625,,
618,2535696,4944,0.010119245752713201,0.5,0.5,,,,,
619,2540120,4952,0.010157098248333319,0.625,0.625,,,,,
620,2544800,4960,0.0076206959137598085,0.875,0.875,,,,,
621,2547880,4968,0.007930684754277634,0.75,0.75,,,,,
622,2551408,4976,0.008278631829293458,0.625,0.625,,,,,
623,2555704,4984,0.007985019558263936,0.75,0.75,,,,,
624,2559424,4992,0.005489601115660899,0.75,0.75,,,,,
625,2562568,5000,0.011194255647978508,0.625,0.625,0.006846454060449086,0.875,0.875,,
626,2567184,5008,0.009286640609417184,0.75,0.75,,,,,
627,2572440,5016,0.005618658559647752,1.0,1.0,,,,,
628,2578848,5024,0.00522689171644386,0.75,0.75,,,,,
629,2584104,5032,0.008058071402434206,0.25,0.25,,,,,
630,2587760,5040,0.01105687570101901,0.625,0.625,,,,,
631,2592184,5048,0.005332138841500033,1.0,1.0,,,,,
632,2596288,5056,0.009099390161565928,0.5,0.5,,,,,
633,2599432,5064,0.01206493654061659,0.75,0.75,0.00988877716714731,0.75,0.75,,
634,2603408,5072,0.0080263488947992,0.625,0.625,,,,,
635,2608024,5080,0.007187287745877877,0.875,0.875,,,,,
636,2611872,5088,0.00912742118248593,0.375,0.375,,,,,
637,2615272,5096,0.006964757885231591,1.0,1.0,,,,,
638,2618608,5104,0.008478435394239951,0.875,0.875,,,,,
639,2623224,5112,0.008373216074219052,0.625,0.625,,,,,
640,2626368,5120,0.008863150177189506,0.625,0.625,,,,,
641,2630792,5128,0.007715717976877762,0.375,0.375,0.007973512629707828,0.75,0.75,,
642,2635024,5136,0.004965010623155229,0.75,0.75,,,,,
643,2639576,5144,0.008386731454494513,0.875,0.875,,,,,
644,2643232,5152,0.008747691609715016,0.875,0.875,,,,,
645,2648168,5160,0.010937096204043926,0.625,0.625,,,,,
646,2651824,5168,0.009698943767888529,0.5,0.5,,,,,
647,2655032,5176,0.008363748359694717,0.625,0.625,,,,,
648,2658880,5184,0.007456586119566524,0.625,0.625,,,,,
649,2663176,5192,0.00951882796906897,0.75,0.75,0.009032256398816827,0.875,0.875,,
650,2666832,5200,0.007918837634242849,0.625,0.625,,,,,
651,2671128,5208,0.0105999942065815,0.875,0.875,,,,,
652,2675168,5216,0.007862190093336895,0.75,0.75,,,,,
653,2678888,5224,0.01018466487314264,0.5,0.5,,,,,
654,2682992,5232,0.007773352171770272,0.875,0.875,,,,,
655,2688632,5240,0.005798616547705442,0.875,0.875,,,,,
656,2692928,5248,0.009016013489419513,0.625,0.625,,,,,
657,2696200,5256,0.010627178772457594,1.0,1.0,0.007758680954640503,1.0,1.0,,
658,2699472,5264,0.009932322604015272,0.625,0.625,,,,,
659,2705304,5272,0.005241003506811246,0.75,0.75,,,,,
660,2709088,5280,0.007762038742978653,1.0,1.0,,,,,
661,2715048,5288,0.007022765374473629,1.0,1.0,,,,,
662,2718832,5296,0.009169988985309373,0.75,0.75,,,,,
663,2721848,5304,0.012451827350189765,0.625,0.625,,,,,
664,2727360,5312,0.00605665761937969,0.75,0.75,,,,,
665,2731912,5320,0.006418363736540935,0.875,0.875,0.009563450404803045,0.75,0.75,,
666,2735504,5328,0.00824684887144396,0.75,0.75,,,,,
667,2739032,5336,0.007114210377365424,0.875,0.875,,,,,
668,2744352,5344,0.007074143591488137,0.75,0.75,,,,,
669,2747688,5352,0.0060967693933166485,1.0,1.0,,,,,
670,2751408,5360,0.0095674544139884,0.875,0.875,,,,,
671,2754680,5368,0.0073196861167790965,0.875,0.875,,,,,
672,2759936,5376,0.004203897865640934,0.875,0.875,,,,,
673,2763464,5384,0.007748261875292923,0.875,0.875,0.010569961255161329,0.75,0.75,,
674,2767056,5392,0.006058207476197742,0.875,0.875,,,,,
675,2770136,5400,0.007447513994375481,0.875,0.875,,,,,
676,2773536,5408,0.00846838832673508,0.5,0.5,,,,,
677,2777064,5416,0.006978195576300618,0.75,0.75,,,,,
678,2781360,5424,0.00775926256119468,0.625,0.625,,,,,
679,2784248,5432,0.00805416357637271,0.75,0.75,,,,,
680,2787328,5440,0.009603721266516119,0.875,0.875,,,,,
681,2793736,5448,0.006502708954775389,0.75,0.75,0.006032550270875972,0.75,0.75,,
682,2797456,5456,0.010415433745344012,0.75,0.75,,,,,
683,2801560,5464,0.00546580600675394,0.75,0.75,,,,,
684,2805856,5472,0.007412331879917009,0.75,0.75,,,,,
685,2809896,5480,0.010832748978454222,0.875,0.875,,,,,
686,2814192,5488,0.005165044304424988,0.875,0.875,,,,,
687,2817592,5496,0.008771141202499208,0.75,0.75,,,,,
688,2821696,5504,0.010943868139628528,0.5,0.5,,,,,
689,2826248,5512,0.009472231320063343,0.625,0.625,0.004770071837661168,0.875,0.875,,
690,2831440,5520,0.01011103204687193,0.75,0.75,,,,,
691,2834584,5528,0.006657509989498681,0.875,0.875,,,,,
692,2838816,5536,0.011472152828093005,0.625,0.625,,,,,
693,2843048,5544,0.009741424272241462,0.75,0.75,,,,,
694,2847728,5552,0.0067735982418193645,1.0,1.0,,,,,
695,2853880,5560,0.007913979485573272,0.875,0.875,,,,,
696,2857600,5568,0.01000152951665598,0.875,0.875,,,,,
697,2862216,5576,0.006000374699745172,1.0,1.0,0.005766547861568457,0.875,0.875,,
698,2866320,5584,0.00774599721925966,0.875,0.875,,,,,
699,2869784,5592,0.007798309486621403,1.0,1.0,,,,,
700,2873824,5600,0.007202255537485063,0.75,0.75,,,,,
701,2877992,5608,0.007106301645710173,1.0,1.0,,,,,
702,2881072,5616,0.004842729167853745,1.0,1.0,,,,,
703,2885560,5624,0.006149995376399418,0.5,0.5,,,,,
704,2889152,5632,0.011716444664865888,0.625,0.625,,,,,
705,2893576,5640,0.00759055415891041,0.5,0.5,0.007717184195264906,0.75,0.75,,
706,2897296,5648,0.0051032103099400185,1.0,1.0,,,,,
707,2902872,5656,0.006942732056276846,1.0,1.0,,,,,
708,2906464,5664,0.007385251116746231,0.75,0.75,,,,,
709,2910696,5672,0.0072494746667296495,0.875,0.875,,,,,
710,2916336,5680,0.007120336313700502,0.875,0.875,,,,,
711,2919160,5688,0.008491698186720827,0.75,0.75,,,,,
712,2922240,5696,0.009368277702705258,0.875,0.875,,,,,
713,2925960,5704,0.007932466244358604,0.875,0.875,0.00841473056440239,0.75,0.75,,
714,2933200,5712,0.006643992201714193,0.5,0.5,,,,,
715,2936472,5720,0.007435550760285556,0.5,0.5,,,,,
716,2940512,5728,0.007814236234656075,0.625,0.625,,,,,
717,2945960,5736,0.008225711803247765,0.625,0.625,,,,,
718,2950000,5744,0.007730145438369757,0.875,0.875,,,,,
719,2953848,5752,0.008035648472411757,0.75,0.75,,,,,
720,2958464,5760,0.010111508415099509,0.625,0.625,,,,,
721,2962440,5768,0.0070134207265595645,0.875,0.875,0.009941694627059176,0.875,0.875,,
722,2965968,5776,0.007757273955081479,0.875,0.875,,,,,
723,2969624,5784,0.010440804878102498,0.875,0.875,,,,,
724,2972448,5792,0.0075377040726159915,0.625,0.625,,,,,
725,2975720,5800,0.009083459358726455,0.75,0.75,,,,,
726,2980144,5808,0.007631871495698844,0.875,0.875,,,,,
727,2983608,5816,0.00673274960748823,1.0,1.0,,,,,
728,2988352,5824,0.004606928408071073,0.875,0.875,,,,,
729,2993224,5832,0.00669915627233093,0.75,0.75,0.007116557957068781,1.0,1.0,,
730,2996560,5840,0.007354562915081691,0.75,0.75,,,,,
731,3000984,5848,0.010051006746235526,0.75,0.75,,,,,
732,3005984,5856,0.003779150008977937,0.75,0.75,,,,,
733,3010536,5864,0.007659206022015479,0.625,0.625,,,,,
734,3015728,5872,0.005468115842319695,0.75,0.75,,,,,
735,3019448,5880,0.011654473072174697,0.75,0.75,,,,,
736,3022336,5888,0.007777800602318694,0.875,0.875,,,,,
737,3027912,5896,0.007229445880220298,0.75,0.75,0.0072894216665789395,0.75,0.75,,
738,3032656,5904,0.005112145140746797,0.875,0.875,,,,,
739,3035928,5912,0.00611512496099105,0.875,0.875,,,,,
740,3040160,5920,0.006876833535447831,0.75,0.75,,,,,
741,3044328,5928,0.0070886522403621225,1.0,1.0,,,,,
742,3047344,5936,0.008397232637101118,0.875,0.875,,,,,
743,3050104,5944,0.008711209678098582,0.625,0.625,,,,,
744,3054400,5952,0.004526250639937161,0.875,0.875,,,,,
745,3058440,5960,0.006162468347630465,1.0,1.0,0.007342940624295709,0.875,0.875,,
746,3062544,5968,0.00795365724410988,0.75,0.75,,,,,
747,3066392,5976,0.008357152743498663,0.875,0.875,,,,,
748,3071264,5984,0.008485010460498108,1.0,1.0,,,,,
749,3074728,5992,0.007583404188082494,0.875,0.875,,,,,
750,3078704,6000,0.006566105522062849,1.0,1.0,,,,,
751,3081656,6008,0.01185560078617558,0.75,0.75,,,,,
752,3086400,6016,0.006920479040179453,1.0,1.0,,,,,
753,3090952,6024,0.00677352972379133,0.875,0.875,0.005476523483610926,0.875,0.875,,
754,3094480,6032,0.011463890424927408,1.0,1.0,,,,,
755,3097816,6040,0.008812020931702235,0.75,0.75,,,,,
756,3103200,6048,0.006999853385016882,0.75,0.75,,,,,
757,3106344,6056,0.008453410461026935,0.875,0.875,,,,,
758,3109936,6064,0.009383877363201903,0.75,0.75,,,,,
759,3113784,6072,0.008046637261538531,0.5,0.5,,,,,
760,3116800,6080,0.006989884100985228,0.75,0.75,,,,,
761,3120328,6088,0.00886803077838617,0.75,0.75,0.009813191613687497,0.75,0.75,,
762,3124560,6096,0.0061488141281391805,0.875,0.875,,,,,
763,3128984,6104,0.00934839556442727,0.75,0.75,,,,,
764,3132832,6112,0.007100848535022487,0.875,0.875,,,,,
765,3136744,6120,0.006170659333586248,0.875,0.875,,,,,
766,3141424,6128,0.0054442886324621124,0.75,0.75,,,,,
767,3145912,6136,0.00604668850028315,1.0,1.0,,,,,
768,3150336,6144,0.0082269714012926,1.0,1.0,,,,,
769,3154120,6152,0.006357800708561578,0.875,0.875,0.008289787408215194,0.625,0.625,,
770,3158288,6160,0.006077766167453954,0.875,0.875,,,,,
771,3162328,6168,0.009855040461563698,0.625,0.625,,,,,
772,3165792,6176,0.007739732121047894,0.875,0.875,,,,,
773,3170088,6184,0.007514517429681873,0.875,0.875,,,,,
774,3174192,6192,0.007015782943492791,1.0,1.0,,,,,
775,3178616,6200,0.011158312295208738,1.0,1.0,,,,,
776,3182400,6208,0.0070650532673803244,0.75,0.75,,,,,
777,3187400,6216,0.005768973908932599,0.75,0.75,0.00807743231571833,0.625,0.625,,
778,3191184,6224,0.00874412374557001,0.75,0.75,,,,,
779,3196312,6232,0.004973371511641779,0.75,0.75,,,,,
780,3199264,6240,0.009381724610248247,0.625,0.625,,,,,
781,3203688,6248,0.006562719704226289,0.75,0.75,,,,,
782,3208816,6256,0.007002543407778711,0.625,0.625,,,,,
783,3213752,6264,0.007424299240406916,0.75,0.75,,,,,
784,3218432,6272,0.0065020720542959785,0.875,0.875,,,,0.8009999990463257,0.7716458439065517
785,3222536,6280,0.0062133552449865435,0.875,0.875,0.010573128552245653,0.5,0.5,,
786,3226704,6288,0.007797130859579247,0.875,0.875,,,,,
787,3230296,6296,0.007836208795950943,0.75,0.75,,,,,
788,3232800,6304,0.009095316191891254,0.625,0.625,,,,,
789,3235880,6312,0.008713104383415292,1.0,1.0,,,,,
790,3239728,6320,0.009140621014016314,0.875,0.875,,,,,
791,3244088,6328,0.00544246002777321,0.875,0.875,,,,,
792,3246848,6336,0.009439831464381425,0.625,0.625,,,,,
793,3251464,6344,0.006263072833758706,0.75,0.75,0.0070202495491660825,0.875,0.875,,
794,3255888,6352,0.008827240668120405,0.5,0.5,,,,,
795,3259480,6360,0.006329911257897712,1.0,1.0,,,,,
